Gender,Grade,LOS,Location,Business_Unit,status,Age Group,Length of Service (Years),Last Promotion Date,Last_Date
1,Senior Associate,0.5477,Lagos,0.4918,0,26-30,4.6,2.202739726,123.7810207
1,Senior Associate,0.5477,Lagos,0.5376,1,,,123.7863014,123.7863014
0,Senior Associate,0.3462,Lagos,0.3636,0,26-30,4.6,1.202739726,123.7837585
0,Senior Associate,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5528,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5992,0,26-30,4.6,1.202739726,123.7837585
0,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5528,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5528,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5528,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5528,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5528,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5528,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5528,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.7614,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5528,0,26-30,0.09,2.950684932,123.7789729
1,Senior Associate,0.5477,Abuja,0.5992,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
0,Senior Associate,0.487,Lagos,0.4912,1,,,123.7863014,123.7863014
0,Senior Associate,0.487,Lagos,0.4912,1,,,123.7863014,123.7863014
0,Senior Associate,0.487,Lagos,0.4717,1,,,123.7863014,123.7863014
0,Senior Associate,0.487,Lagos,0.4912,1,,,123.7863014,123.7863014
1,Senior Associate,0.487,Lagos,0.5632,1,,,123.7863014,123.7863014
0,Senior Associate,0.487,Lagos,0.5632,1,,,123.7863014,123.7863014
1,Senior Associate,0.487,Lagos,0.3409,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.6714,1,,,123.7863014,123.7863014
1,Senior Associate,0.3462,Lagos,0.4146,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.6714,1,,,123.7863014,123.7863014
0,Senior Associate,0.4902,Lagos,0.7241,1,,,123.7863014,123.7863014
0,Senior Associate,0.4902,Lagos,0.7241,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Abuja,0.4918,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.6714,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
1,Senior Associate,0.3462,Lagos,0.3636,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5376,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Abuja,0.5992,1,,,123.7863014,123.7863014
0,Senior Associate,0.3462,Lagos,0.0323,0,31-35,4.51,1.202739726,123.7837585
1,Senior Associate,0.3462,Lagos,0.0323,0,31-35,4.51,1.202739726,123.7837585
1,Senior Associate,0.3462,Lagos,0.0323,0,31-35,4.51,1.202739726,123.7837585
0,Senior Associate,0.5477,Abuja,0.5992,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5528,1,,,123.7863014,123.7863014
0,Senior Associate,0.3462,Lagos,0.381,0,36-40,0.33,2.783561644,123.7794305
1,Senior Associate,0.487,Lagos,0.5632,1,,,123.7863014,123.7863014
0,Senior Associate,0.487,Lagos,0.5632,1,,,123.7863014,123.7863014
0,Senior Associate,0.487,Lagos,0.4912,1,,,123.7863014,123.7863014
0,Senior Associate,0.4902,Lagos,0.7241,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.7614,1,,,123.7863014,123.7863014
1,Senior Associate,0.4902,Lagos,0.3704,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.7614,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Abuja,0.4074,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Abuja,0.5992,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Abuja,0.5992,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Abuja,0.5992,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Abuja,0.4074,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Abuja,0.5992,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Abuja,0.5992,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Abuja,0.5992,1,,,123.7863014,123.7863014
1,Senior Associate,0.3462,Lagos,0.2381,1,,,123.7863014,123.7863014
1,Senior Associate,0.3462,Lagos,0.2381,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
0,Senior Associate,0.4902,Lagos,0.7241,1,,,123.7863014,123.7863014
0,Senior Associate,0.3462,Lagos,0.4146,1,,,123.7863014,123.7863014
0,Senior Associate,0.4902,Lagos,0.7241,1,,,123.7863014,123.7863014
1,Senior Associate,0.4902,Lagos,0.7241,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5376,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5528,0,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.4918,0,26-30,3.6,2.202739726,123.7810207
1,Senior Associate,0.5477,Lagos,0.5,0,26-30,3.6,2.202739726,123.7810207
1,Senior Associate,0.5477,Lagos,0.7614,0,26-30,3.76,2.202739726,123.7810207
0,Senior Associate,0.5477,Lagos,0.7614,0,26-30,3.76,2.202739726,123.7810207
1,Senior Associate,0.5477,Lagos,0.5376,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5992,0,26-30,3.6,1.202739726,123.7837585
0,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
0,Senior Associate,0.487,Lagos,0.4717,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.4918,0,26-30,3.6,2.202739726,123.7810207
0,Senior Associate,0.487,Lagos,0.2632,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5376,0,26-30,3.76,2.202739726,123.7810207
0,Senior Associate,0.5477,Lagos,0.4918,0,21-25,3.6,2.202739726,123.7810207
1,Senior Associate,0.5477,Lagos,0.5376,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.4918,0,26-30,3.6,2.202739726,123.7810207
0,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
1,Senior Associate,0.4902,Lagos,0.7241,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5528,0,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.65,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Abuja,0.5992,0,26-30,3.6,2.202739726,123.7810207
0,Senior Associate,0.5477,Lagos,0.3684,0,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.4918,0,26-30,3.6,2.202739726,123.7810207
1,Senior Associate,0.5477,Lagos,0.4918,0,26-30,3.6,2.202739726,123.7810207
1,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.7614,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.4918,0,26-30,3.6,2.202739726,123.7810207
0,Senior Associate,0.4902,Lagos,0.7241,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.6714,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.6714,1,,,123.7863014,123.7863014
1,Senior Associate,0.487,Lagos,0.4717,0,26-30,3.76,2.202739726,123.7810207
1,Senior Associate,0.5477,Lagos,0.5528,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Abuja,0.4074,0,26-30,3.6,2.202739726,123.7810207
1,Senior Associate,0.4902,Lagos,0.4615,0,26-30,3.76,2.202739726,123.7810207
0,Senior Associate,0.487,Lagos,0.3409,0,26-30,3.76,2.202739726,123.7810207
0,Senior Associate,0.5477,Lagos,0.5528,0,26-30,3.6,2.202739726,123.7810207
1,Senior Associate,0.5477,Abuja,0.5992,0,,,123.7863014,123.7863014
0,Senior Associate,0.487,Lagos,0.4912,0,21-25,3.76,2.134246575,123.7812082
1,Senior Associate,0.487,Lagos,0.4717,0,31-35,3.76,2.202739726,123.7810207
1,Senior Associate,0.5477,Lagos,0.4918,0,31-35,3.6,2.202739726,123.7810207
1,Senior Associate,0.4902,Lagos,0.4,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.6714,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5528,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Abuja,0.5992,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5,0,26-30,3.6,2.202739726,123.7810207
0,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Abuja,0.5992,0,26-30,3.6,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.5528,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5376,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
1,Senior Associate,0.4902,Lagos,0.5769,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5992,0,26-30,3.6,2.202739726,123.7810207
1,Senior Associate,0.5477,Lagos,0.65,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Abuja,0.4918,0,31-35,3.6,2.202739726,123.7810207
0,Senior Associate,0.5477,Lagos,0.5992,0,26-30,3.6,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.4918,0,26-30,3.6,2.202739726,123.7810207
0,Senior Associate,0.5477,Abuja,0.5992,0,26-30,3.6,2.202739726,123.7810207
1,Senior Associate,0.5477,Lagos,0.5992,0,26-30,3.6,2.202739726,123.7810207
0,Senior Associate,0.5477,Lagos,0.5992,0,26-30,3.6,1.202739726,123.7837585
0,Senior Associate,0.5477,Lagos,0.5992,0,26-30,3.6,2.202739726,123.7810207
0,Senior Associate,0.4902,Lagos,0.7241,1,,,123.7863014,123.7863014
0,Senior Associate,0.487,Abuja,0.3409,0,,,123.7863014,123.7863014
0,Senior Associate,0.487,Lagos,0.4717,1,,,123.7863014,123.7863014
1,Senior Associate,0.487,Lagos,0.4717,1,,,123.7863014,123.7863014
1,Senior Associate,0.487,Abuja,0.5632,0,26-30,3.76,2.202739726,123.7810207
1,Senior Associate,0.487,Lagos,0.4717,1,,,123.7863014,123.7863014
1,Senior Associate,0.487,Lagos,0.4717,0,26-30,3.76,2.202739726,123.7810207
0,Senior Associate,0.487,Lagos,0.3409,0,26-30,3.76,1.202739726,123.7837585
1,Senior Associate,0.487,Lagos,0.4912,0,26-30,3.76,2.202739726,123.7810207
1,Senior Associate,0.487,Lagos,0.4912,0,26-30,3.76,2.202739726,123.7810207
0,Senior Associate,0.487,Lagos,0.5632,1,,,123.7863014,123.7863014
1,Senior Associate,0.487,Lagos,0.4912,1,,,123.7863014,123.7863014
1,Senior Associate,0.487,Lagos,0.3409,0,31-35,3.76,2.202739726,123.7810207
1,Senior Associate,0.487,Lagos,0.4717,0,26-30,3.76,2.202739726,123.7810207
0,Senior Associate,0.487,Lagos,0.4717,0,26-30,3.76,2.202739726,123.7810207
1,Senior Associate,0.487,Lagos,0.4717,0,36-40,3.76,2.202739726,123.7810207
0,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
1,Senior Associate,0.4902,Lagos,0.4737,0,36-40,3.76,2.202739726,123.7810207
0,Senior Associate,0.5477,Abuja,0.5992,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.6714,0,21-25,1.73,123.7863014,123.7863014
1,Senior Associate,0.3462,Lagos,0.375,0,36-40,3.72,1.202739726,123.7837585
0,Senior Associate,0.5477,Lagos,0.6714,1,,,123.7863014,123.7863014
0,Senior Associate,0.4902,Lagos,0.4894,1,,,123.7863014,123.7863014
1,Senior Associate,0.4902,Abuja,0.7241,0,31-35,2.46,2.202739726,123.7810207
0,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5376,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5376,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5376,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5992,0,26-30,3.6,2.202739726,123.7810207
1,Senior Associate,0.5477,Lagos,0.4918,0,31-35,3.6,2.202739726,123.7810207
0,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.65,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.7614,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.65,1,,,123.7863014,123.7863014
0,Senior Associate,0.3462,Lagos,0.3636,0,31-35,3.55,1.202739726,123.7837585
1,Senior Associate,0.4902,Lagos,0.7241,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.4918,0,26-30,3.51,2.202739726,123.7810207
1,Senior Associate,0.3462,Lagos,0.3636,0,31-35,3.55,2.202739726,123.7810207
1,Senior Associate,0.3462,Lagos,0.3636,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.4918,0,26-30,3.47,2.202739726,123.7810207
0,Senior Associate,0.3462,Lagos,0.4146,0,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Abuja,0.4918,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Port Harcourt,0.4918,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Abuja,0.4918,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Abuja,0.4918,0,26-30,3.39,2.202739726,123.7810207
1,Senior Associate,0.5477,Abuja,0.4918,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Port Harcourt,0.4918,1,,,123.7863014,123.7863014
1,Senior Associate,0.3462,Lagos,0.2381,0,,,123.7863014,123.7863014
1,Senior Associate,0.3462,Lagos,0.2381,0,31-35,3.39,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.7614,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5528,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.7614,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
0,Senior Associate,0.3462,Lagos,0.381,0,36-40,3.34,2.202739726,123.7810207
0,Senior Associate,0.5477,Abuja,0.5992,1,,,123.7863014,123.7863014
1,Senior Associate,0.4902,Abuja,0.1923,1,,,123.7863014,123.7863014
1,Senior Associate,0.3462,Lagos,0.4146,1,,,123.7863014,123.7863014
1,Senior Associate,0.3462,Lagos,0.4146,0,31-35,3.3,1.202739726,123.7837585
0,Senior Associate,0.3462,Abuja,0.1765,0,,,123.7863014,123.7863014
0,Senior Associate,0.3462,Lagos,0.4146,0,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
0,Senior Associate,0.3462,Abuja,0.381,0,31-35,3.23,2.202739726,123.7810207
1,Senior Associate,0.3462,Lagos,0.3636,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.7614,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Abuja,0.7614,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.7614,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.4074,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Abuja,0.4074,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Abuja,0.4074,1,,,123.7863014,123.7863014
1,Senior Associate,0.4902,Lagos,0.7241,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.7614,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.3684,0,31-35,2.8,2.202739726,123.7810207
1,Senior Associate,0.4902,Lagos,0.4894,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5992,0,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5992,0,26-30,2.57,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.5992,0,31-35,2.57,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.5992,0,26-30,2.57,1.202739726,123.7837585
0,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5992,0,26-30,2.57,1.202739726,123.7837585
0,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5992,0,26-30,2.57,1.202739726,123.7837585
0,Senior Associate,0.5477,Lagos,0.5992,0,26-30,2.57,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5992,0,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5992,0,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.4918,0,26-30,2.57,1.202739726,123.7837585
0,Senior Associate,0.5477,Abuja,0.5992,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5992,0,26-30,2.57,1.202739726,123.7837585
0,Senior Associate,0.5477,Abuja,0.4074,0,26-30,2.57,1.202739726,123.7837585
0,Senior Associate,0.5477,Lagos,0.5528,0,26-30,2.57,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.5528,0,26-30,2.57,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.5528,0,26-30,2.57,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.5528,0,31-35,2.57,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.5528,0,26-30,2.57,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.5528,0,26-30,2.57,1.202739726,123.7837585
0,Senior Associate,0.5477,Lagos,0.5528,0,26-30,2.57,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.5528,0,26-30,2.57,1.202739726,123.7837585
0,Senior Associate,0.5477,Lagos,0.5528,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5528,0,26-30,2.57,1.202739726,123.7837585
0,Senior Associate,0.5477,Lagos,0.5528,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5528,0,26-30,2.57,1.202739726,123.7837585
0,Senior Associate,0.5477,Lagos,0.5528,0,26-30,2.57,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.5528,0,21-25,2.57,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.5528,0,26-30,2.57,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.5528,0,26-30,2.57,1.202739726,123.7837585
0,Senior Associate,0.5477,Lagos,0.5528,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5528,0,26-30,2.57,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.5376,0,31-35,2.57,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.5376,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5376,0,26-30,2.57,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.5376,0,26-30,2.57,1.202739726,123.7837585
0,Senior Associate,0.5477,Lagos,0.7614,0,26-30,2.57,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.5528,0,26-30,2.57,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.4918,0,26-30,2.57,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5528,0,26-30,2.57,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.65,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.4918,0,26-30,2.57,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.5528,0,26-30,2.57,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.5992,0,26-30,2.57,1.202739726,123.7837585
1,Senior Associate,0.5477,Abuja,0.5992,0,26-30,2.57,1.202739726,123.7837585
0,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.625,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Abuja,0.5992,0,21-25,2.57,1.202739726,123.7837585
0,Senior Associate,0.5477,Lagos,0.6714,0,26-30,2.57,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.6714,0,26-30,2.57,1.202739726,123.7837585
0,Senior Associate,0.5477,Lagos,0.6714,0,26-30,2.57,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.6714,0,21-25,2.57,1.202739726,123.7837585
0,Senior Associate,0.5477,Lagos,0.3684,0,26-30,2.57,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.7614,0,31-35,2.57,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.7614,0,26-30,2.57,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.4918,0,26-30,2.57,1.202739726,123.7837585
0,Senior Associate,0.5477,Lagos,0.4918,0,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.4918,0,21-25,2.57,1.202739726,123.7837585
0,Senior Associate,0.5477,Lagos,0.7614,0,26-30,2.57,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.4918,0,31-35,2.57,1.202739726,123.7837585
0,Senior Associate,0.5477,Lagos,0.3684,0,26-30,2.57,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.6714,0,26-30,2.57,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.4918,0,26-30,2.57,1.202739726,123.7837585
0,Senior Associate,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.4918,0,26-30,2.57,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.4918,0,36-40,2.57,1.202739726,123.7837585
0,Senior Associate,0.5477,Lagos,0.4918,0,26-30,2.57,1.202739726,123.7837585
1,Senior Associate,0.5477,Abuja,0.3684,0,26-30,2.57,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Port Harcourt,0.4918,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Port Harcourt,0.4918,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Abuja,0.4918,0,26-30,2.57,1.202739726,123.7837585
0,Senior Associate,0.487,Lagos,0.3409,0,26-30,2.57,1.202739726,123.7837585
0,Senior Associate,0.487,Lagos,0.3409,0,26-30,2.57,1.202739726,123.7837585
1,Senior Associate,0.487,Lagos,0.4717,0,26-30,2.57,1.202739726,123.7837585
1,Senior Associate,0.487,Lagos,0.5632,0,26-30,2.57,1.202739726,123.7837585
1,Senior Associate,0.487,Lagos,0.4912,0,26-30,2.57,1.202739726,123.7837585
0,Senior Associate,0.5477,Lagos,0.5528,0,26-30,2.57,1.202739726,123.7837585
1,Senior Associate,0.4902,Lagos,0.4737,0,26-30,2.57,1.202739726,123.7837585
0,Senior Associate,0.4902,Lagos,0.5769,1,,,123.7863014,123.7863014
1,Senior Associate,0.4902,Lagos,0.4894,0,26-30,2.57,1.202739726,123.7837585
1,Senior Associate,0.4902,Lagos,0.7241,0,31-35,2.57,1.202739726,123.7837585
